# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG	SEGMENTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES
27853	rGyalrong_Maerkang	FRONT (PART)	təi	front	OLD	t ə i	171	171	t əi	1 7	AX	TE	1	1.T.C 1.E.V	2.0 1.5	0
28136	Tibetan_Lhasa	FRONT (PART)	ŋla	front	OLD	ŋ l a	1305	1305	ŋ l a	4 5 7	ACX	NLA	4	4.N.C 4.L.C 4.A.V	2.0 1.5 1.5	0
29795	Tibetan_Batang	FRONT (PART)	ŋyoʔ	front	OLD	ŋ y o ʔ	1305	1305	ŋ yo ʔ	4 7 1	AXN	NYH	3	3.N.C 3.Y.V 3.H.c	2.0 1.5 0.8	0
32384	Tibetan_Xiahe	FRONT (PART)	hŋəno	front	OLD	h ŋ ə n o	1305	1305	h ŋ ə n o	3 4 7 4 7	ACXBZ	HNENU	5	5.H.C 5.N.C 5.E.V 5.N.C 5.U.V	2.0 1.5 1.5 1.75 0.8	0
33601	Tibetan_Lhasa	FRONT (PART)	tỹ	front	OLD	t ỹ	2688	2688	t ỹ	1 7	AX	TY	4	4.T.C 4.Y.V	2.0 1.5	1
34919	Tibetan_Alike	FRONT (PART)	rŋən	front	OLD	r ŋ ə n	1305	1305	r ŋ ə n	5 4 7 4	ACYN	RNEN	2	2.R.C 2.N.C 2.E.V 2.N.c	2.0 1.5 1.3 0.8	0
#
27336	rGyalrong_Maerkang	FROST	sŋr	frost	OLD	s ŋ r	666	666	s ŋ r	3 4 5	ACC	SNR	1	1.S.C 1.N.C 1.R.C	2.0 1.5 1.5	0
29419	Tibetan_Batang	FROST	pmbo	frost	OLD	p m b o	97	97	p m b o	1 4 1 7	AXBZ	PMPU	3	3.P.C 3.M.V 3.P.C 3.U.V	2.0 1.5 1.75 0.8	0
30370	Tibetan_Lhasa	FROST	amo	frost	OLD	a m o	97	97	a m o	7 4 7	XBZ	AMU	4	4.A.V 4.M.C 4.U.V	1.5 1.75 0.8	1
31914	Tibetan_Xiahe	FROST	wal	frost	OLD	w a l	97	97	w a l	6 7 5	AXN	WAL	5	5.W.C 5.A.V 5.L.c	2.0 1.5 0.8	0
34051	Tibetan_Alike	FROST	wat	frost	OLD	w a t	97	97	w a t	6 7 1	AXN	WAT	2	2.W.C 2.A.V 2.T.c	2.0 1.5 0.8	1
#
27343	Tibetan_Alike	FRUIT	si	fruit	OLD	s i	3525	3525	s i	3 7	AX	SI	2	2.S.C 2.I.V	2.0 1.5	0
27604	rGyalrong_Maerkang	FRUIT	ʃəŋtok	fruit	OLD	ʃ ə ŋ t o k	817	817	ʃ ə ŋ t o k	3 7 4 1 7 1	AXMBYN	SENTUK	1	1.S.C 1.E.V 1.N.c 1.T.C 1.U.V 1.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0
27919	Tibetan_Lhasa	FRUIT	ɕiŋto	fruit	OLD	ɕ i ŋ t o	817	817	ɕ i ŋ t o	3 7 4 1 7	AXMBZ	SINTU	4	4.S.C 4.I.V 4.N.c 4.T.C 4.U.V	2.0 1.5 1.1 1.75 0.8	0
29545	Tibetan_Batang	FRUIT	ĩoʔ	fruit	OLD	ĩ o ʔ	817	817	ĩo ʔ	7 1	XN	IH	3	3.I.V 3.H.c	1.5 0.8	0
32158	Tibetan_Xiahe	FRUIT	itoχ	fruit	OLD	i t o χ	817	817	i t o χ	7 1 7 3	XBYN	ITUG	5	5.I.V 5.T.C 5.U.V 5.G.c	1.5 1.75 1.3 0.8	0
#
27551	Tibetan_Xiahe	FULL	kaŋwo	full	OLD	k a ŋ w o	1085	1085	k a ŋ w o	1 7 4 6 7	AXBCZ	KANWU	5	5.K.C 5.A.V 5.N.C 5.W.C 5.U.V	2.0 1.5 1.75 1.5 0.8	0
28009	rGyalrong_Maerkang	FULL	kəmȵot	full	OLD	k ə m ȵ o t	978	978	k ə m ȵ o t	1 7 4 4 7 1	AXMBYN	KEMNUT	1	1.K.C 1.E.V 1.M.c 1.N.C 1.U.V 1.T.c	2.0 1.5 1.1 1.75 1.3 0.8	0
28352	Tibetan_Lhasa	FULL	aŋpa	full	OLD	a ŋ p a	1085	1085	a ŋ p a	7 4 1 7	XMBZ	ANPA	4	4.A.V 4.N.c 4.P.C 4.A.V	1.5 1.1 1.75 0.8	0
29879	Tibetan_Alike	FULL	kaŋ	full	OLD	k a ŋ	1085	1085	k a ŋ	1 7 4	AXN	KAN	2	2.K.C 2.A.V 2.N.c	2.0 1.5 0.8	0
33469	Tibetan_Batang	FULL	kõ	full	OLD	k õ	1085	1085	k õ	1 7	AX	KU	3	3.K.C 3.U.V	2.0 1.5	0
#
28627	Tibetan_Lhasa	GIVE	ɛ	give	OLD	ɛ	1192	1192	ɛ	7	X	E	4	4.E.V	1.5	0
29396	Tibetan_Lhasa	GIVE	t	give	OLD	t	1010	1010	t	1	A	T	4	4.T.C	2.0	1
32735	Tibetan_Xiahe	GIVE	hter	give	OLD	h t e r	1010	1010	h t e r	3 1 7 5	ACYN	HTER	5	5.H.C 5.T.C 5.E.V 5.R.c	2.0 1.5 1.3 0.8	0
34196	rGyalrong_Maerkang	GIVE	kwə	give	OLD	k w ə	1913	1913	k w ə	1 6 7	ACX	KWE	1	1.K.C 1.W.C 1.E.V	2.0 1.5 1.5	0
34920	Tibetan_Alike	GIVE	rter	give	OLD	r t e r	1010	1010	r t e r	5 1 7 5	ACYN	RTER	2	2.R.C 2.T.C 2.E.V 2.R.c	2.0 1.5 1.3 0.8	0
34921	Tibetan_Alike	GIVE	wɕən	give	OLD	w ɕ ə n	1913	1913	w ɕ ə n	6 3 7 4	ACYN	WSEN	2	2.W.C 2.S.C 2.E.V 2.N.c	2.0 1.5 1.3 0.8	0
35027	Tibetan_Batang	GIVE	tɛʔ	give	OLD	t ɛ ʔ	1010	1010	t ɛ ʔ	1 7 1	AXN	TEH	3	3.T.C 3.E.V 3.H.c	2.0 1.5 0.8	0
#
25941	Tibetan_Alike	GOAT	əra	goat (male)	OLD	ə r a	241	241	ə r a	7 5 7	XBZ	ERA	2	2.E.V 2.R.C 2.A.V	1.5 1.75 0.8	0
27526	rGyalrong_Maerkang	GOAT	ət	goat	OLD	ə t	774	774	ə t	7 1	XN	ET	1	1.E.V 1.T.c	1.5 0.8	0
27840	Tibetan_Lhasa	GOAT	ra	goat	OLD	r a	241	241	r a	5 7	AX	RA	4	4.R.C 4.A.V	2.0 1.5	0
29461	Tibetan_Batang	GOAT	ʐa	goat	OLD	ʐ a	241	241	ʐ a	3 7	AX	SA	3	3.S.C 3.A.V	2.0 1.5	0
30502	Tibetan_Alike	GOAT	ræmæ	goat (female)	OLD	r æ m æ	241	241	r æ m æ	5 7 4 7	AXBZ	REME	2	2.R.C 2.E.V 2.M.C 2.E.V	2.0 1.5 1.75 0.8	0
35580	Tibetan_Xiahe	GOAT	rama	goat	OLD	r a m a	241	241	r a m a	5 7 4 7	AXBZ	RAMA	5	5.R.C 5.A.V 5.M.C 5.A.V	2.0 1.5 1.75 0.8	0
#
28051	rGyalrong_Maerkang	GOOD	kəhou	good	OLD	k ə h o u	998	998	k ə h ou	1 7 3 7	AXBZ	KEHU	1	1.K.C 1.E.V 1.H.C 1.U.V	2.0 1.5 1.75 0.8	0
28405	Tibetan_Lhasa	GOOD	jako	good	OLD	j a k o	1099	1099	j a k o	6 7 1 7	AXBZ	JAKU	4	4.J.C 4.A.V 4.K.C 4.U.V	2.0 1.5 1.75 0.8	0
28406	Tibetan_Lhasa	GOOD	lekpo	good	OLD	l e k p o	1004	1004	l e k p o	5 7 1 1 7	AXMBZ	LEKPU	4	4.L.C 4.E.V 4.K.c 4.P.C 4.U.V	2.0 1.5 1.1 1.75 0.8	0
30026	Tibetan_Batang	GOOD	jɑpu	good	OLD	j ɑ p u	1099	1099	j ɑ p u	6 7 1 7	AXBZ	JAPY	3	3.J.C 3.A.V 3.P.C 3.Y.V	2.0 1.5 1.75 0.8	0
30027	Tibetan_Batang	GOOD	zõbu	good	OLD	z õ b u	1680	1680	z õ b u	3 7 1 7	AXBZ	SUPY	3	3.S.C 3.U.V 3.P.C 3.Y.V	2.0 1.5 1.75 0.8	0
32604	Tibetan_Xiahe	GOOD	ao	good	OLD	a o	2481	2481	ao	7	X	A	5	5.A.V	1.5	0
32605	Tibetan_Xiahe	GOOD	zaŋ	good	OLD	z a ŋ	1680	1680	z a ŋ	3 7 4	AXN	SAN	5	5.S.C 5.A.V 5.N.c	2.0 1.5 0.8	0
34782	Tibetan_Alike	GOOD	jakkə	good	OLD	j a k k ə	1099	1099	j a kk ə	6 7 1 7	AXBZ	JAKE	2	2.J.C 2.A.V 2.K.C 2.E.V	2.0 1.5 1.75 0.8	0
#
27656	rGyalrong_Maerkang	GRASS	kɑɑ	grass	OLD	k ɑ ɑ	2792	2792	k ɑɑ	1 7	AX	KA	1	1.K.C 1.A.V	2.0 1.5	1
27950	Tibetan_Lhasa	GRASS	a	grass	OLD	a	959	959	a	7	X	A	4	4.A.V	1.5	1
29583	Tibetan_Batang	GRASS	a	grass	OLD	a	959	959	a	7	X	A	3	3.A.V	1.5	1
32201	Tibetan_Xiahe	GRASS	ha	grass	OLD	h a	959	959	h a	3 7	AX	HA	5	5.H.C 5.A.V	2.0 1.5	1
34346	Tibetan_Alike	GRASS	ræ	grass	OLD	r æ	959	959	r æ	5 7	AX	RE	2	2.R.C 2.E.V	2.0 1.5	1
#
28025	rGyalrong_Maerkang	GREEN	llkə	green	OLD	l l k ə	3142	3142	ll k ə	5 1 7	ACZ	LKE	1	1.L.C 1.K.C 1.E.V	2.0 1.5 0.8	0
28367	Tibetan_Lhasa	GREEN	əŋku	green	OLD	ə ŋ k u	564	564	ə ŋ k u	7 4 1 7	XMBZ	ENKY	4	4.E.V 4.N.c 4.K.C 4.Y.V	1.5 1.1 1.75 0.8	0
29082	Tibetan_Xiahe	GREEN	aŋə	green	OLD	a ŋ ə	564	564	a ŋ ə	7 4 7	XBZ	ANE	5	5.A.V 5.N.C 5.E.V	1.5 1.75 0.8	0
30550	Tibetan_Batang	GREEN	õu	green	OLD	õ u	564	564	õu	7	X	U	3	3.U.V	1.5	0
34753	Tibetan_Alike	GREEN	raŋə	green	OLD	r a ŋ ə	564	564	r a ŋ ə	5 7 4 7	AXBZ	RANE	2	2.R.C 2.A.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	0
#
31913	Tibetan_Xiahe	HAIL	era	hail	OLD	e r a	384	384	e r a	7 5 7	XBZ	ERA	5	5.E.V 5.R.C 5.A.V	1.5 1.75 0.8	0
27335	rGyalrong_Maerkang	HAIL	tərmo	hail	OLD	t ə r m o	1166	1166	t ə r m o	1 7 5 4 7	AXMBZ	TERMU	1	1.T.C 1.E.V 1.R.c 1.M.C 1.U.V	2.0 1.5 1.1 1.75 0.8	0
29236	Tibetan_Batang	HAIL	ɑ	hail	OLD	ɑ	384	384	ɑ	7	X	A	3	3.A.V	1.5	1
30860	Tibetan_Lhasa	HAIL	sra	hail	OLD	s r a	384	384	s r a	3 5 7	ACX	SRA	4	4.S.C 4.R.C 4.A.V	2.0 1.5 1.5	0
34050	Tibetan_Alike	HAIL	sera	hail	OLD	s e r a	384	384	s e r a	3 7 5 7	AXBZ	SERA	2	2.S.C 2.E.V 2.R.C 2.A.V	2.0 1.5 1.75 0.8	0
#
27519	rGyalrong_Maerkang	HAIR (HEAD)	tɑrȵᴇ	hair / down	OLD	t ɑ r ȵ ᴇ	141	141	t ɑ r ȵ ᴇ	1 7 5 4 7	AXMBZ	TARNE	1	1.T.C 1.A.V 1.R.c 1.N.C 1.E.V	2.0 1.5 1.1 1.75 0.8	0
27829	Tibetan_Lhasa	HAIR (HEAD)	pu	hair / down	OLD	p u	137	137	p u	1 7	AX	PY	4	4.P.C 4.Y.V	2.0 1.5	0
29452	Tibetan_Batang	HAIR (HEAD)	pu	hair / down	OLD	p u	137	137	p u	1 7	AX	PY	3	3.P.C 3.Y.V	2.0 1.5	0
35537	Tibetan_Xiahe	HAIR (HEAD)	χwə	hair / down	OLD	χ w ə	137	137	χ w ə	3 6 7	ACX	GWE	5	5.G.C 5.W.C 5.E.V	2.0 1.5 1.5	0
26082	Tibetan_Alike	HAIR (HEAD)	ræ	hair	OLD	r æ	210	210	r æ	5 7	AX	RE	2	2.R.C 2.E.V	2.0 1.5	0
27379	rGyalrong_Maerkang	HAIR (HEAD)	tɑkorȵᴇ	hair	OLD	t ɑ k o r ȵ ᴇ	2014	2014	t ɑ k o r ȵ ᴇ	1 7 1 7 5 4 7	AXBYMBZ	TAKURNE	1	1.T.C 1.A.V 1.K.C 1.U.V 1.R.c 1.N.C 1.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0
29293	Tibetan_Batang	HAIR (HEAD)	a	hair	OLD	a	210	210	a	7	X	A	3	3.A.V	1.5	1
32367	Tibetan_Lhasa	HAIR (HEAD)	a	hair	OLD	a	210	210	a	7	X	A	4	4.A.V	1.5	1
34694	Tibetan_Xiahe	HAIR (HEAD)	ha	hair	OLD	h a	210	210	h a	3 7	AX	HA	5	5.H.C 5.A.V	2.0 1.5	0
#
27700	Tibetan_Lhasa	HAND	lakpa	hand	OLD	l a k p a	229	229	l a k p a	5 7 1 1 7	AXMBZ	LAKPA	4	4.L.C 4.A.V 4.K.c 4.P.C 4.A.V	2.0 1.5 1.1 1.75 0.8	0
28604	Tibetan_Batang	HAND	lapa	hand	OLD	l a p a	229	229	l a p a	5 7 1 7	AXBZ	LAPA	3	3.L.C 3.A.V 3.P.C 3.A.V	2.0 1.5 1.75 0.8	0
29213	rGyalrong_Maerkang	HAND	tjk	hand	OLD	t j k	229	229	t j k	1 6 1	AXN	TJK	1	1.T.C 1.J.V 1.K.c	2.0 1.5 0.8	0
31475	Tibetan_Alike	HAND	lokkwæ	hand	OLD	l o k k w æ	229	229	l o kk w æ	5 7 1 6 7	AXBCZ	LUKWE	2	2.L.C 2.U.V 2.K.C 2.W.C 2.E.V	2.0 1.5 1.75 1.5 0.8	0
31976	Tibetan_Xiahe	HAND	laχkwa	hand	OLD	l a χ k w a	229	229	l a χ k w a	5 7 3 1 6 7	AXMBCZ	LAGKWA	5	5.L.C 5.A.V 5.G.c 5.K.C 5.W.C 5.A.V	2.0 1.5 1.1 1.75 1.5 0.8	0
#
28042	rGyalrong_Maerkang	HARD	kərko	hard	OLD	k ə r k o	341	341	k ə r k o	1 7 5 1 7	AXMBZ	KERKU	1	1.K.C 1.E.V 1.R.c 1.K.C 1.U.V	2.0 1.5 1.1 1.75 0.8	0
28390	Tibetan_Lhasa	HARD	ako	hard	OLD	a k o	211	211	a k o	7 1 7	XBZ	AKU	4	4.A.V 4.K.C 4.U.V	1.5 1.75 0.8	1
28391	Tibetan_Lhasa	HARD	reŋpo	hard	OLD	r e ŋ p o	3286	3286	r e ŋ p o	5 7 4 1 7	AXMBZ	RENPU	4	4.R.C 4.E.V 4.N.c 4.P.C 4.U.V	2.0 1.5 1.1 1.75 0.8	0
29508	Tibetan_Xiahe	HARD	ʂamo	hard	OLD	ʂ a m o	1458	1458	ʂ a m o	3 7 4 7	AXBZ	SAMU	5	5.S.C 5.A.V 5.M.C 5.U.V	2.0 1.5 1.75 0.8	0
30011	Tibetan_Batang	HARD	samu	hard	OLD	s a m u	1458	1458	s a m u	3 7 4 7	AXBZ	SAMY	3	3.S.C 3.A.V 3.M.C 3.Y.V	2.0 1.5 1.75 0.8	0
34770	Tibetan_Alike	HARD	ʂamo	hard	OLD	ʂ a m o	1458	1458	ʂ a m o	3 7 4 7	AXBZ	SAMU	2	2.S.C 2.A.V 2.M.C 2.U.V	2.0 1.5 1.75 0.8	0
#
27975	rGyalrong_Maerkang	HE OR SHE	mə	he	OLD	m ə	964	964	m ə	4 7	AX	ME	1	1.M.C 1.E.V	2.0 1.5	0
27976	rGyalrong_Maerkang	HE OR SHE	wəjo	he	OLD	w ə j o	965	965	w ə j o	6 7 6 7	AXBZ	WEJU	1	1.W.C 1.E.V 1.J.C 1.U.V	2.0 1.5 1.75 0.8	0
28036	Tibetan_Xiahe	HE OR SHE	əka	he	OLD	ə k a	788	788	ə k a	7 1 7	XBZ	EKA	5	5.E.V 5.K.C 5.A.V	1.5 1.75 0.8	0
28306	Tibetan_Lhasa	HE OR SHE	o	he	OLD	o	788	788	o	7	X	U	4	4.U.V	1.5	0
29678	Tibetan_Alike	HE OR SHE	ərgo	he	OLD	ə r g o	788	788	ə r g o	7 5 1 7	XMBZ	ERKU	2	2.E.V 2.R.c 2.K.C 2.U.V	1.5 1.1 1.75 0.8	0
32528	Tibetan_Xiahe	HE OR SHE	o	he	OLD	o	788	788	o	7	X	U	5	5.U.V	1.5	0
33245	Tibetan_Batang	HE OR SHE	u	he	OLD	u	788	788	u	7	X	Y	3	3.Y.V	1.5	0
#
27378	rGyalrong_Maerkang	HEAD	tɑko	head	OLD	t ɑ k o	1426	1426	t ɑ k o	1 7 1 7	AXBZ	TAKU	1	1.T.C 1.A.V 1.K.C 1.U.V	2.0 1.5 1.75 0.8	0
27664	Tibetan_Lhasa	HEAD	ko	head	OLD	k o	1426	1426	k o	1 7	AX	KU	4	4.K.C 4.U.V	2.0 1.5	0
29292	Tibetan_Batang	HEAD	ŋgu	head	OLD	ŋ g u	1426	1426	ŋ g u	4 1 7	ACZ	NKY	3	3.N.C 3.K.C 3.Y.V	2.0 1.5 0.8	0
31953	Tibetan_Xiahe	HEAD	ngotə	head	OLD	n g o t ə	1426	1426	n g o t ə	4 1 7 1 7	ACYBZ	NKUTE	5	5.N.C 5.K.C 5.U.V 5.T.C 5.E.V	2.0 1.5 1.3 1.75 0.8	0
34087	Tibetan_Alike	HEAD	ngo	head	OLD	n g o	1426	1426	n g o	4 1 7	ACZ	NKU	2	2.N.C 2.K.C 2.U.V	2.0 1.5 0.8	0
#
25552	Tibetan_Batang	HEAR	ku	hear	OLD	k u	2543	2543	k u	1 7	AX	KY	3	3.K.C 3.Y.V	2.0 1.5	1
26220	Tibetan_Lhasa	HEAR	o	hear	OLD	o	2543	2543	o	7	X	U	4	4.U.V	1.5	1
28399	Tibetan_Alike	HEAR	ko	hear	OLD	k o	2543	2543	k o	1 7	AX	KU	2	2.K.C 2.U.V	2.0 1.5	0
28477	rGyalrong_Maerkang	HEAR	kɑmsɑm	hear	OLD	k ɑ m s ɑ m	3152	3152	k ɑ m s ɑ m	1 7 4 3 7 4	AXMBYN	KAMSAM	1	1.K.C 1.A.V 1.M.c 1.S.C 1.A.V 1.M.c	2.0 1.5 1.1 1.75 1.3 0.8	0
30456	Tibetan_Batang	HEAR	o	hear	OLD	o	2897	2897	o	7	X	U	3	3.U.V	1.5	1
32914	Tibetan_Xiahe	HEAR	ko	hear	OLD	k o	2543	2543	k o	1 7	AX	KU	5	5.K.C 5.U.V	2.0 1.5	0
#
27426	rGyalrong_Maerkang	HEART	təʃnᴇ	heart	OLD	t ə ʃ n ᴇ	539	539	t ə ʃ n ᴇ	1 7 3 4 7	AXBCZ	TESNE	1	1.T.C 1.E.V 1.S.C 1.N.C 1.E.V	2.0 1.5 1.75 1.5 0.8	0
27735	Tibetan_Lhasa	HEART	ȵiŋ	heart	OLD	ȵ i ŋ	539	539	ȵ i ŋ	4 7 4	AXN	NIN	4	4.N.C 4.I.V 4.N.c	2.0 1.5 0.8	0
29346	Tibetan_Batang	HEART	ȵĩ	heart	OLD	ȵ ĩ	539	539	ȵ ĩ	4 7	AX	NI	3	3.N.C 3.I.V	2.0 1.5	0
32001	Tibetan_Xiahe	HEART	hȵaŋ	heart	OLD	h ȵ a ŋ	539	539	h ȵ a ŋ	3 4 7 4	ACXN	HNAN	5	5.H.C 5.N.C 5.A.V 5.N.c	2.0 1.5 1.5 0.8	0
34075	Tibetan_Alike	HEART	raŋ	heart	OLD	r a ŋ	539	539	r a ŋ	5 7 4	AXN	RAN	2	2.R.C 2.A.V 2.N.c	2.0 1.5 0.8	0
#
25356	Tibetan_Alike	HEAVY	rəɣə	heavy	OLD	r ə ɣ ə	10379	10379	r ə ɣ ə	5 7 3 7	AXBZ	REGE	2	2.R.C 2.E.V 2.G.C 2.E.V	2.0 1.5 1.75 0.8	0
28029	rGyalrong_Maerkang	HEAVY	kəli	heavy	OLD	k ə l i	10379	10379	k ə l i	1 7 5 7	AXBZ	KELI	1	1.K.C 1.E.V 1.L.C 1.I.V	2.0 1.5 1.75 0.8	0
28373	Tibetan_Lhasa	HEAVY	ipu	heavy	OLD	i p u	10379	10379	i p u	7 1 7	XBZ	IPY	4	4.I.V 4.P.C 4.Y.V	1.5 1.75 0.8	0
29995	Tibetan_Batang	HEAVY	ipu	heavy	OLD	i p u	10379	10379	i p u	7 1 7	XBZ	IPY	3	3.I.V 3.P.C 3.Y.V	1.5 1.75 0.8	0
32585	Tibetan_Xiahe	HEAVY	əmo	heavy	OLD	ə m o	10379	10379	ə m o	7 4 7	XBZ	EMU	5	5.E.V 5.M.C 5.U.V	1.5 1.75 0.8	0
#
27984	rGyalrong_Maerkang	HERE	ʃtəi	here	OLD	ʃ t ə i	3989	3989	ʃ t əi	3 1 7	ACZ	STE	1	1.S.C 1.T.C 1.E.V	2.0 1.5 0.8	0
28315	Tibetan_Lhasa	HERE	t	here	OLD	t	5756	5756	t	1	A	T	4	4.T.C	2.0	0
29932	Tibetan_Batang	HERE	ʔɑɑ	here	OLD	ʔ ɑ ɑ	5756	5756	ʔ ɑɑ	1 7	AX	HA	3	3.H.C 3.A.V	2.0 1.5	0
32535	Tibetan_Xiahe	HERE	əna	here	OLD	ə n a	5756	5756	ə n a	7 4 7	XBZ	ENA	5	5.E.V 5.N.C 5.A.V	1.5 1.75 0.8	0
34703	Tibetan_Alike	HERE	ndənæ	here	OLD	n d ə n æ	5756	5756	n d ə n æ	4 1 7 4 7	ACYBZ	NTENE	2	2.N.C 2.T.C 2.E.V 2.N.C 2.E.V	2.0 1.5 1.3 1.75 0.8	0
#
28118	rGyalrong_Maerkang	HIDE (CONCEAL)	kɑʃɑpki	hide (sthg.)	OLD	k ɑ ʃ ɑ p k i	3170	3170	k ɑ ʃ ɑ p k i	1 7 3 7 1 1 7	AXBYMBZ	KASAPKI	1	1.K.C 1.A.V 1.S.C 1.A.V 1.P.c 1.K.C 1.I.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0
28502	Tibetan_Lhasa	HIDE (CONCEAL)	jip	hide (sthg.)	OLD	j i p	3345	3345	j i p	6 7 1	AXN	JIP	4	4.J.C 4.I.V 4.P.c	2.0 1.5 0.8	0
30102	Tibetan_Batang	HIDE (CONCEAL)	kũ	hide (sthg.)	OLD	k ũ	3491	3491	k ũ	1 7	AX	KY	3	3.K.C 3.Y.V	2.0 1.5	0
32669	Tibetan_Xiahe	HIDE (CONCEAL)	ʑa	hide (sthg.)	OLD	ʑ a	2496	2496	ʑ a	3 7	AX	SA	5	5.S.C 5.A.V	2.0 1.5	0
34850	Tibetan_Alike	HIDE (CONCEAL)	rwi	hide (sthg.)	OLD	r w i	2943	2943	r w i	5 6 7	ACX	RWI	2	2.R.C 2.W.C 2.I.V	2.0 1.5 1.5	0
35723	Tibetan_Lhasa	HIDE (CONCEAL)	əp	hide (sthg.)	OLD	ə p	3308	3308	ə p	7 1	XN	EP	4	4.E.V 4.P.c	1.5 0.8	1
#
27998	rGyalrong_Maerkang	HIGH	kəmbro	high / tall	OLD	k ə m b r o	896	896	k ə m b r o	1 7 4 1 5 7	AXMBCZ	KEMPRU	1	1.K.C 1.E.V 1.M.c 1.P.C 1.R.C 1.U.V	2.0 1.5 1.1 1.75 1.5 0.8	0
29955	Tibetan_Batang	HIGH	u	high / tall	OLD	u	139	139	u	7	X	Y	3	3.Y.V	1.5	1
29956	Tibetan_Batang	HIGH	umbu	high / tall	OLD	u m b u	139	139	u m b u	7 4 1 7	XMBZ	YMPY	3	3.Y.V 3.M.c 3.P.C 3.Y.V	1.5 1.1 1.75 0.8	0
32524	Tibetan_Lhasa	HIGH	opo	high / tall	OLD	o p o	139	139	o p o	7 1 7	XBZ	UPU	4	4.U.V 4.P.C 4.U.V	1.5 1.75 0.8	0
32556	Tibetan_Xiahe	HIGH	ombo	high / tall	OLD	o m b o	139	139	o m b o	7 4 1 7	XMBZ	UMPU	5	5.U.V 5.M.c 5.P.C 5.U.V	1.5 1.1 1.75 0.8	0
34722	Tibetan_Alike	HIGH	mo	high / tall	OLD	m o	139	139	m o	4 7	AX	MU	2	2.M.C 2.U.V	2.0 1.5	0
#
25683	Tibetan_Batang	HOLD	u	hold (a pen)	OLD	u	3184	3184	u	7	X	Y	3	3.Y.V	1.5	1
27354	Tibetan_Lhasa	HOLD	ĩ	hold (a pen)	OLD	ĩ	1986	1986	ĩ	7	X	I	4	4.I.V	1.5	0
28903	Tibetan_Lhasa	HOLD	u	hold (a pen)	OLD	u	3184	3184	u	7	X	Y	4	4.Y.V	1.5	1
32934	Tibetan_Xiahe	HOLD	ən	hold (a pen)	OLD	ə n	1986	1986	ə n	7 4	XN	EN	5	5.E.V 5.N.c	1.5 0.8	0
35709	rGyalrong_Maerkang	HOLD	pərknət	hold (a pen)	OLD	p ə r k n ə t	1441	1441	p ə r k n ə t	1 7 5 1 4 7 1	AXMBCYN	PERKNET	1	1.P.C 1.E.V 1.R.c 1.K.C 1.N.C 1.E.V 1.T.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	0
#
26835	Tibetan_Alike	HOOF	rȵukxa	hoof	OLD	r ȵ u k x a	912	912	r ȵ u k x a	5 4 7 1 3 7	ACYBCZ	RNYKGA	2	2.R.C 2.N.C 2.Y.V 2.K.C 2.G.C 2.A.V	2.0 1.5 1.3 1.75 1.5 0.8	0
27517	rGyalrong_Maerkang	HOOF	tɑkɑ	hoof	OLD	t ɑ k ɑ	2609	2609	t ɑ k ɑ	1 7 1 7	AXBZ	TAKA	1	1.T.C 1.A.V 1.K.C 1.A.V	2.0 1.5 1.75 0.8	0
27827	Tibetan_Lhasa	HOOF	mikpə	hoof (odd number)	OLD	m i k p ə	912	912	m i k p ə	4 7 1 1 7	AXMBZ	MIKPE	4	4.M.C 4.I.V 4.K.c 4.P.C 4.E.V	2.0 1.5 1.1 1.75 0.8	0
27828	Tibetan_Lhasa	HOOF	sup	hoof (even number)	OLD	s u p	913	913	s u p	3 7 1	AXN	SYP	4	4.S.C 4.Y.V 4.P.c	2.0 1.5 0.8	0
29449	Tibetan_Batang	HOOF	uɤɪ	hoof (odd number)	OLD	u ɤ ɪ	913	913	uɤɪ	7	X	Y	3	3.Y.V	1.5	0
29450	Tibetan_Batang	HOOF	mipa	hoof (even number)	OLD	m i p a	912	912	m i p a	4 7 1 7	AXBZ	MIPA	3	3.M.C 3.I.V 3.P.C 3.A.V	2.0 1.5 1.75 0.8	0
32076	Tibetan_Xiahe	HOOF	hȵəχkwa	hoof	OLD	h ȵ ə χ k w a	912	912	h ȵ ə χ k w a	3 4 7 3 1 6 7	ACXMBCZ	HNEGKWA	5	5.H.C 5.N.C 5.E.V 5.G.c 5.K.C 5.W.C 5.A.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	0
#
27615	Tibetan_Xiahe	HORIZONTAL	el	horizontal	OLD	e l	268	268	e l	7 5	XN	EL	5	5.E.V 5.L.c	1.5 0.8	0
28018	rGyalrong_Maerkang	HORIZONTAL	kɑmkrɑk	horizontal	OLD	k ɑ m k r ɑ k	982	982	k ɑ m k r ɑ k	1 7 4 1 5 7 1	AXMBCYN	KAMKRAK	1	1.K.C 1.A.V 1.M.c 1.K.C 1.R.C 1.A.V 1.K.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	0
