ID	X	ID.1	DOCULECT	CONCEPT	IPA	COUNTERPART	COGID	SEGMENTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SOURCE	TOKENS	OLDCOG	ALIGNMENT
7536	NA	21414	S_Old_Tibetan	TWENTY	ɲi.ɕu	NA	102812	ɲ i ɕ u				0			NA	OLD	ɲ i ɕ u	102812	- - ɲ i - ɕ - u -
7537	NA	44504	S_Rangoon	TWENTY	hniʔ⁴shɛ²²	NA	102812	n̥ i ʔ sʰ ɛ				0			NA	OLD	n̥ i ʔ sʰ ɛ	102812	- - n̥ i ʔ sʰ - ɛ -
7538	3239	27925	S_rGyalrong_Maerkang	TWENTY	kənəsʃᴇ	twenty	102812	k ə n ə s ʃ ᴇ	1 7 4 7 3 3 7	AXBYMBZ	KENESSE	1	1.K.C 1.E.V 1.N.C 1.E.V 1.S.c 1.S.C 1.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	OLD	k ə n ə s ʃ ᴇ	102812	k ə n ə - s ʃ ᴇ -
7539	3243	34623	S_Tibetan_Alike	TWENTY	ȵuxə	twenty	102812	ȵ u x ə	4 7 3 7	AXBZ	NYGE	2	2.N.C 2.Y.V 2.G.C 2.E.V	2.0 1.5 1.75 0.8	0	OLD	ȵ u x ə	102812	- - ȵ u - x ə - -
7540	3240	29864	S_Tibetan_Batang	TWENTY	ȵɪu	twenty	102812	ȵ ɪu	4 7	AX	NI	3	3.N.C 3.I.V	2.0 1.5	0	OLD	ȵ ɪ u	102812	- - ȵ ɪu - - - - -
7541	3242	34106	S_Tibetan_Lhasa	TWENTY	ȵiɕu	twenty	102812	ȵ i ɕ u	4 7 3 7	AXBZ	NISY	4	4.N.C 4.I.V 4.S.C 4.Y.V	2.0 1.5 1.75 0.8	0	OLD	ȵ i ɕ u	102812	- - ȵ i - ɕ - u -
7542	3241	32457	S_Tibetan_Xiahe	TWENTY	ȵuə	twenty	102812	ȵ uə	4 7	AX	NY	5	5.N.C 5.Y.V	2.0 1.5	0	OLD	ȵ u ə	102812	- - ȵ uə - - - - -
7543	NA	41775	S_Wobzi_Khroskyabs	TWENTY	nɑ̂sə	NA	102812	n ɑ̂ s ə				0			NA	OLD	n ɑ̂ s ə	102812	- - n ɑ̂ - s - ə -
7544	NA	32947	S_Zhaba_Daofu_County	TWENTY	nɛ³³tshɿ⁵⁵	NA	102812	n ɛ tsh ɿ				0			NA	OLD	n ɛ tsh ɿ	102812	- - n ɛ - tsh - ɿ -
7545	NA	42295	S_Garo	TWENTY	kol-grik	NA	102813	k o l g r i k				0			NA	OLD	k o l g r i k	102813	
7546	NA	42873	S_Hakha_Chin	TWENTY	pakul	NA	102813	k û l				0			NA	OLD	k û l	102813	
7547	NA	26874	S_Jingpho	TWENTY	khun³³	NA	102813	kh u n				0			NA	OLD	kh u n	102813	
7548	NA	43841	S_Kulung	TWENTY	khal	NA	102813	kʰ a l				0			NA	OLD	kʰ a l	102813	
7549	NA	27042	S_Motuo_Menba	TWENTY	khai thor	NA	102813	kh a i th o r				0			NA	OLD	kh a i th o r	102813	
7550	1806	438	Jirel	TWENTY	kʰaldʑik	Twenty:	102814	kʰ a l d ʑ i k	1 7 5 1 3 7 1	AXMBCYN	KALTSIK	2	2.K.C 2.A.V 2.L.c 2.T.C 2.S.C 2.I.V 2.K.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	0			NA	- - - kʰ a l - - d ʑ i k
7551	1813	1965	Yolmo	TWENTY	kʰaldʑi	Twenty:	102814	kʰ a l d ʑ i	1 7 5 1 3 7	AXMBCZ	KALTSI	8	8.K.C 8.A.V 8.L.c 8.T.C 8.S.C 8.I.V	2.0 1.5 1.1 1.75 1.5 0.8	0			NA	- - - kʰ a l - - d ʑ i -
7552	NA	31740	S_Darang_Taraon	TWENTY	kɑ³¹n̩⁵⁵xɑ⁵⁵lɯŋ⁵⁵	NA	102814	k ɑ n̩ x ɑ l ɯ ŋ				0			NA	OLD	k ɑ n̩ x ɑ l ɯ ŋ	102814	k ɑ n̩ x ɑ l ɯ ŋ - - - -
7553	NA	34295	S_Bokar	TWENTY	keː	NA	102815	k eː				0			NA	OLD	k eː	102815	
7554	NA	34918	S_Yidu	TWENTY	ɑ⁵⁵ȵi⁵⁵hɹoŋ⁵⁵	NA	104375	ɑ ȵ i h ɹ o ŋ				0			NA	OLD	ɑ ȵ i h ɹ o ŋ	104375	
7555	NA	29162	S_Daofu	TWENTY	ɣnə sqha	NA	104759	ɣ n ə s qh a				0			NA	OLD	ɣ n ə s qh a	104759	
7556	NA	21443	S_Japhug	TWENTY	ɣnɤsqi	NA	104759	ɣ n ɤ s q i				0			NA	OLD	ɣ n ɤ s q i	104759	
7557	NA	42617	S_Thulung	TWENTY	nʌ:dym	NA	105615	n ʌː d y m				0			NA	OLD	n ʌː d y m	105615	
7558	NA	43067	S_Bunan	TWENTY	nidza	NA	106154	n i dz a				0			NA	OLD	n i dz a	106154	
7559	NA	43619	S_Rongpo	TWENTY	bi:s	NA	106451	b iː s				0			NA	OLD	b iː s	106451	
7560	NA	44297	S_Atsi	TWENTY	i⁵⁵tshe⁵¹	NA	108103	i tsʰ e				0			NA	OLD	i tsʰ e	108103	- i - - - tsʰ e - -
7561	NA	44298	S_Bola	TWENTY	i̱³⁵thai⁵⁵	NA	108103	ḭ tʰ a i				0			NA	OLD	ḭ tʰ a i	108103	- ḭ - - - tʰ a i -
7562	NA	44299	S_Lashi	TWENTY	ə̱⁵⁵tshe³³	NA	108103	ə̰ tsʰ e				0			NA	OLD	ə̰ tsʰ e	108103	- ə̰ - - - tsʰ e - -
7563	NA	44300	S_Maru	TWENTY	ʃi̱k⁵⁵tshɛ³¹	NA	108104	ʃ ḭ k tsʰ ɛ				0			NA	OLD	ʃ ḭ k tsʰ ɛ	108104	ʃ ḭ k - - tsʰ ɛ - -
7564	NA	45573	S_Achang_Longchuan	TWENTY	tă³¹sau⁵⁵	NA	108105	t ă s a u				0			NA	OLD	t ă s a u	108105	t ă - - - s a u -
7565	NA	44301	S_Xiandao	TWENTY	ta³¹sau⁵⁵	NA	108105	t a s a u				0			NA	OLD	t a s a u	108105	t a - - - s a u -
7566	1814	166	Gyalsumdo	TWO	ɲi	Two:High	100102	ɲ i	4 7	AX	NI	1	1.N.C 1.I.V	2.0 1.5	0			NA	- - ɲ i - - - - - -
7567	1815	427	Jirel	TWO	ɲi	Two:High	100102	ɲ i	4 7	AX	NI	2	2.N.C 2.I.V	2.0 1.5	0			NA	- - ɲ i - - - - - -
7568	1816	685	Kagate	TWO	ŋi	Two:Low-Rise	100102	ŋ i	4 7	AX	NI	3	3.N.C 3.I.V	2.0 1.5	0			NA	- - ŋ i - - - - - -
7569	1817	941	Lowa	TWO	ɲi	Two:High	100102	ɲ i	4 7	AX	NI	4	4.N.C 4.I.V	2.0 1.5	0			NA	- - ɲ i - - - - - -
7570	1818	1192	Nubri	TWO	ɲi	Two:Mid	100102	ɲ i	4 7	AX	NI	5	5.N.C 5.I.V	2.0 1.5	0			NA	- - ɲ i - - - - - -
7571	1819	1446	Sherpa	TWO	ɲi	Two:Mid	100102	ɲ i	4 7	AX	NI	6	6.N.C 6.I.V	2.0 1.5	0			NA	- - ɲ i - - - - - -
7572	1820	1689	Tsum	TWO	ɲi	Two:High	100102	ɲ i	4 7	AX	NI	7	7.N.C 7.I.V	2.0 1.5	0			NA	- - ɲ i - - - - - -
7573	1821	1953	Yolmo	TWO	ɲi	Two:High	100102	ɲ i	4 7	AX	NI	8	8.N.C 8.I.V	2.0 1.5	0			NA	- - ɲ i - - - - - -
7574	NA	45894	S_Bahing	TWO	niksi	NA	100102	n i k s i				0			NA	OLD	n i k s i	100102	- - n i k s i - - -
7575	NA	47508	S_Beijing	TWO	ɚ⁵¹	NA	100102	ɚ				0			NA	OLD	ɚ	100102	- - - ɚ - - - - - -
7576	NA	33626	S_Bokar	TWO	a ȵi	NA	100102	a ȵ i				0			NA	OLD	a ȵ i	100102	- a ȵ i - - - - - -
7577	NA	43070	S_Bunan	TWO	niskiŋ	NA	100102	n i s k i ŋ				0			NA	OLD	n i s k i ŋ	100102	- - n i - s k i ŋ -
7578	NA	43388	S_Byangsi	TWO	naʃɛ	NA	100102	n a ʃ ɛ				0			NA	OLD	n a ʃ ɛ	100102	- - n a - ʃ - ɛ - -
7579	NA	42040	S_Chepang	TWO	nis(-)	NA	100102	n i s ( )				0			NA	OLD	n i s ( )	100102	- - n i - s - - - -
7580	NA	29149	S_Daofu	TWO	ɣnə	NA	100102	ɣ n ə				0			NA	OLD	ɣ n ə	100102	ɣ - n ə - - - - - -
7581	NA	31724	S_Darang_Taraon	TWO	kɑ³¹n̩⁵⁵	NA	100102	k ɑ n̩				0			NA	OLD	k ɑ n̩	100102	k ɑ n̩ - - - - - - -
7582	NA	33922	S_Dulong	TWO	ɑ³¹ni⁵⁵	NA	100102	ɑ n i				0			NA	OLD	ɑ n i	100102	- ɑ n i - - - - - -
7583	NA	42296	S_Garo	TWO	-gin-i	NA	100102	g i n i				0			NA	OLD	g i n i	100102	g i n i - - - - - -
7584	NA	47509	S_Guangzhou	TWO	ji²²	NA	100102	j i				0			NA	OLD	j i	100102	- j - i - - - - - -
7585	NA	42874	S_Hakha_Chin	TWO	pahnih	NA	100102	p a hn i ʔ				0			NA	OLD	p a hn i ʔ	100102	p a hn i ʔ - - - - -
7586	NA	47952	S_Hayu	TWO	nakpu	NA	100102	n a k p u				0			NA	OLD	n a k p u	100102	- - n a - - k - p u
7587	NA	21496	S_Japhug	TWO	ʁnɯz	NA	100102	ʁ n ɯ z				0			NA	OLD	ʁ n ɯ z	100102	ʁ - n ɯ - z - - - -
7588	NA	43842	S_Kulung	TWO	nitci	NA	100102	n i t tʃ i				0			NA	OLD	n i t tʃ i	100102	- - n i t tʃ - i - -
7589	NA	21481	S_Limbu	TWO	ni	NA	100102	n i				0			NA	OLD	n i	100102	- - n i - - - - - -
7590	NA	33548	S_Lisu	TWO	ȵi³¹	NA	100102	ȵ i				0			NA	OLD	ȵ i	100102	- - ȵ i - - - - - -
7591	NA	47511	S_Longgang	TWO	ŋi⁵⁴	NA	100102	ŋ i				0			NA	OLD	ŋ i	100102	- - ŋ i - - - - - -
7592	NA	48277	S_Mikir	TWO	+nì	NA	100102	 n ì				0			NA	OLD	 n ì	100102	- - - - - - - - - -
7593	NA	34462	S_Motuo_Menba	TWO	ȵik tsiŋ	NA	100102	ȵ i k ts i ŋ				0			NA	OLD	ȵ i k ts i ŋ	100102	- - ȵ i k ts - i ŋ -
7594	NA	41268	S_Old_Burmese	TWO	nhac	NA	100102	nh a c				0			NA	OLD	nh a c	100102	- - nh a - - c - - -
7595	NA	41024	S_Old_Chinese	TWO	nij←s	NA	100102	n i j s				0			NA	OLD	n i j s	100102	- - n i j s - - - -
7596	NA	21467	S_Old_Tibetan	TWO	gɲis	NA	100102	g ɲ i s				0			NA	OLD	g ɲ i s	100102	g - ɲ i - s - - - -
7597	NA	48663	S_Rabha	TWO	a-niŋ	NA	100102	a n i ŋ				0			NA	OLD	a n i ŋ	100102	- a n i ŋ - - - - -
7598	NA	44733	S_Rangoon	TWO	n̥	NA	100102	n̥				0			NA	OLD	n̥	100102	- - n̥ - - - - - - -
7599	3245	27913	S_rGyalrong_Maerkang	TWO	kənᴇs	two	100102	k ə n ᴇ s	1 7 4 7 3	AXBYN	KENES	1	1.K.C 1.E.V 1.N.C 1.E.V 1.S.c	2.0 1.5 1.75 1.3 0.8	0	OLD	k ə n ᴇ s	100102	k ə n ᴇ - s - - - -
7600	NA	43620	S_Rongpo	TWO	nhi:s	NA	100102	nh iː s				0			NA	OLD	nh iː s	100102	- - nh iː - s - - - -
7601	NA	21500	S_Tangut	TWO	njɨɨ²	NA	100102	n j ɨɨ/ɨː				0			NA	OLD	n j ɨɨ/ɨː	100102	- - n j ɨɨ/ɨː - - - - -
7602	NA	42618	S_Thulung	TWO	nʌ:	NA	100102	n ʌː				0			NA	OLD	n ʌː	100102	- - n ʌː - - - - - -
7603	3248	34609	S_Tibetan_Alike	TWO	ɣȵi	two	100102	ɣ ȵ i	3 4 7	ACX	GNI	2	2.G.C 2.N.C 2.I.V	2.0 1.5 1.5	0	OLD	ɣ ȵ i	100102	ɣ - ȵ i - - - - - -
7604	3247	32714	S_Tibetan_Batang	TWO	ȵi	two	100102	ȵ i	4 7	AX	NI	3	3.N.C 3.I.V	2.0 1.5	0	OLD	ȵ i	100102	- - ȵ i - - - - - -
7605	3246	28208	S_Tibetan_Lhasa	TWO	ȵ	two	100102	ȵ	4	A	N	4	4.N.C	2.0	0	OLD	ȵ	100102	- - ȵ - - - - - - -
7606	3244	26778	S_Tibetan_Xiahe	TWO	hȵi	two	100102	h ȵ i	3 4 7	ACX	HNI	5	5.H.C 5.N.C 5.I.V	2.0 1.5 1.5	0	OLD	h ȵ i	100102	h - ȵ i - - - - - -
7607	NA	47753	S_Ukhrul	TWO	kʰə-ni	NA	100102	kʰ ə n i				0			NA	OLD	kʰ ə n i	100102	kʰ ə n i - - - - - -
7608	NA	41776	S_Wobzi_Khroskyabs	TWO	jnæ̂	NA	100102	j n æ̂				0			NA	OLD	j n æ̂	100102	- j n æ̂ - - - - - -
7609	NA	47513	S_Xingning	TWO	ni⁵³	NA	100102	n i				0			NA	OLD	n i	100102	- - n i - - - - - -
7610	NA	34904	S_Yidu	TWO	kɑ³¹ni⁵⁵	NA	100102	k ɑ n i				0			NA	OLD	k ɑ n i	100102	k ɑ n i - - - - - -
7611	NA	31641	S_Zhaba_Daofu_County	TWO	nɛ¹³	NA	100102	n ɛ				0			NA	OLD	n ɛ	100102	- - n ɛ - - - - - -
7612	NA	44303	S_Atsi	TWO	i⁵⁵	NA	100949	i				0			NA	OLD	i	100949	i -
7613	NA	44304	S_Bola	TWO	i̱³⁵	NA	100949	ḭ				0			NA	OLD	ḭ	100949	ḭ -
7614	NA	44305	S_Lashi	TWO	ə̱k⁵⁵	NA	100949	ə̰ k				0			NA	OLD	ə̰ k	100949	ə̰ k -
7615	NA	44302	S_Achang_Longchuan	TWO	sək⁵⁵	NA	100950	s ə k				0			NA	OLD	s ə k	100950	s ə k -
7616	NA	44306	S_Maru	TWO	ʃi̱k⁵⁵	NA	100950	ʃ ḭ k				0			NA	OLD	ʃ ḭ k	100950	ʃ ḭ k -
7617	NA	44308	S_Xiandao	TWO	sɤk⁵⁵	NA	100950	s ɤ k				0			NA	OLD	s ɤ k	100950	s ɤ k -
7618	NA	47514	S_Guangzhou	TWO	lɶŋ²³	NA	102012	l ɶ ŋ				0			NA	OLD	l ɶ ŋ	102012	l ɶ ŋ -
7619	NA	44070	S_Bantawa	TWO	hɨwa	NA	102914	h ɨ w a				0			NA	OLD	h ɨ w a	102914	h ɨ w a
7620	NA	21480	S_Khaling	TWO	sakpu	NA	103241	s a k p u				0			NA	OLD	s a k p u	103241	s a k p u
7621	NA	26123	S_Jingpho	TWO	lă⁵⁵khoŋ⁵¹	NA	103689	l ă kh o ŋ				0			NA	OLD	l ă kh o ŋ	103689	l ă - - kh o ŋ -
7622	NA	47510	S_Chaozhou	TWO	nɔ³⁵	NA	110289	n ɔ				0			NA	OLD	n ɔ	110289	n ɔ -
7623	NA	47512	S_Jieyang	TWO	nɔ³⁵	NA	110289	n ɔ				0			NA	OLD	n ɔ	110289	n ɔ -
7624	1822	239	Gyalsumdo	UPROOT	pi	To uproot:High	532	p i	1 7	AX	PI	1	1.P.C 1.I.V	2.0 1.5	0			NA	p i - - - - - - -
7625	1823	501	Jirel	UPROOT	pʰalat̪e	To uproot:	532	pʰ a l a t̪ e	1 7 5 7 1 7	AXBYBZ	PALATE	2	2.P.C 2.A.V 2.L.C 2.A.V 2.T.C 2.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0			NA	pʰ a l a t̪ - e - -
7626	1824	751	Kagate	UPROOT	podze	To uproot:High	532	p o d z e	1 7 1 3 7	AXBCZ	PUTSE	3	3.P.C 3.U.V 3.T.C 3.S.C 3.E.V	2.0 1.5 1.75 1.5 0.8	0			NA	p o - - d z e - -
7627	1825	1011	Lowa	UPROOT	pije	To uproot:High	532	p i j e	1 7 6 7	AXBZ	PIJE	4	4.P.C 4.I.V 4.J.C 4.E.V	2.0 1.5 1.75 0.8	0			NA	p i - - - j e - -
7628	1827	1510	Sherpa	UPROOT	pʰəlɡu	To uproot:	532	pʰ ə l ɡ u	1 7 5 1 7	AXMBZ	PELKY	6	6.P.C 6.E.V 6.L.c 6.K.C 6.Y.V	2.0 1.5 1.1 1.75 0.8	0			NA	pʰ ə l - - - - ɡ u
7629	1830	2021	Yolmo	UPROOT	pod̪oŋ	To uproot:High	532	p o d̪ o ŋ	1 7 1 7 4	AXBYN	PUTUN	8	8.P.C 8.U.V 8.T.C 8.U.V 8.N.c	2.0 1.5 1.75 1.3 0.8	0			NA	p o - - d̪ - o - -
7630	1826	1259	Nubri	UPROOT	kɔ	To uproot:Mid	533	k ɔ	1 7	AX	KU	5	5.K.C 5.U.V	2.0 1.5	0			NA	k ɔ
7631	1828	1763	Tsum	UPROOT	waʔ	To uproot:High	535	w a ʔ	6 7 1	AXN	WAH	7	7.W.C 7.A.V 7.H.c	2.0 1.5 0.8	0			NA	w a ʔ -
7632	1829	1764	Tsum	UPROOT	waso	To uproot:High	535	w a s o	6 7 3 7	AXBZ	WASU	7	7.W.C 7.A.V 7.S.C 7.U.V	2.0 1.5 1.75 0.8	0			NA	w a s o
7633	1831	27	Gyalsumdo	URINE	tɕiŋ	Urine:High	536	t ɕ i ŋ	1 3 7 4	ACXN	TSIN	1	1.T.C 1.S.C 1.I.V 1.N.c	2.0 1.5 1.5 0.8	0			NA	t ɕ i ŋ
7634	1832	291	Jirel	URINE	tsiŋ	Urine:High	536	t s i ŋ	1 3 7 4	ACXN	TSIN	2	2.T.C 2.S.C 2.I.V 2.N.c	2.0 1.5 1.5 0.8	0			NA	t s i ŋ
7635	1833	552	Kagate	URINE	tsiŋ	Urine:High	536	t s i ŋ	1 3 7 4	ACXN	TSIN	3	3.T.C 3.S.C 3.I.V 3.N.c	2.0 1.5 1.5 0.8	0			NA	t s i ŋ
7636	1834	805	Lowa	URINE	tsiŋ	Urine:High	536	t s i ŋ	1 3 7 4	ACXN	TSIN	4	4.T.C 4.S.C 4.I.V 4.N.c	2.0 1.5 1.5 0.8	0			NA	t s i ŋ
7637	1835	1063	Nubri	URINE	tɕʰi	Urine:Mid	536	t ɕʰ i	1 3 7	ACX	TSI	5	5.T.C 5.S.C 5.I.V	2.0 1.5 1.5	0			NA	t ɕʰ i -
7638	1836	1314	Sherpa	URINE	tsiŋ	Urine:Mid	536	t s i ŋ	1 3 7 4	ACXN	TSIN	6	6.T.C 6.S.C 6.I.V 6.N.c	2.0 1.5 1.5 0.8	0			NA	t s i ŋ
7639	1837	1559	Tsum	URINE	tsiŋ	Urine:High	536	t s i ŋ	1 3 7 4	ACXN	TSIN	7	7.T.C 7.S.C 7.I.V 7.N.c	2.0 1.5 1.5 0.8	0			NA	t s i ŋ
7640	1838	1823	Yolmo	URINE	tsiŋ	Urine:High	536	t s i ŋ	1 3 7 4	ACXN	TSIN	8	8.T.C 8.S.C 8.I.V 8.N.c	2.0 1.5 1.5 0.8	0			NA	t s i ŋ
7641	1839	29	Gyalsumdo	VILLAGE	jul	Village:Low-Rise	537	j u l	6 7 5	AXN	JYL	1	1.J.C 1.Y.V 1.L.c	2.0 1.5 0.8	0			NA	j u l
7642	1840	293	Jirel	VILLAGE	jul	Village:Low-Rise	537	j u l	6 7 5	AXN	JYL	2	2.J.C 2.Y.V 2.L.c	2.0 1.5 0.8	0			NA	j u l
7643	1841	554	Kagate	VILLAGE	jul	Village:Low-Rise	537	j u l	6 7 5	AXN	JYL	3	3.J.C 3.Y.V 3.L.c	2.0 1.5 0.8	0			NA	j u l
7644	1843	1065	Nubri	VILLAGE	jul	Village:Mid	537	j u l	6 7 5	AXN	JYL	5	5.J.C 5.Y.V 5.L.c	2.0 1.5 0.8	0			NA	j u l
7645	1844	1316	Sherpa	VILLAGE	iul	Village:	537	iu l	7 5	XN	IL	6	6.I.V 6.L.c	1.5 0.8	0			NA	- iu l
7646	1845	1317	Sherpa	VILLAGE	jul	Village:	537	j u l	6 7 5	AXN	JYL	6	6.J.C 6.Y.V 6.L.c	2.0 1.5 0.8	0			NA	j u l
7647	1846	1561	Tsum	VILLAGE	jul	Village:Low-Rise	537	j u l	6 7 5	AXN	JYL	7	7.J.C 7.Y.V 7.L.c	2.0 1.5 0.8	0			NA	j u l
7648	1847	1825	Yolmo	VILLAGE	jul	Village:Mid-Rise	537	j u l	6 7 5	AXN	JYL	8	8.J.C 8.Y.V 8.L.c	2.0 1.5 0.8	0			NA	j u l
7649	1842	808	Lowa	VILLAGE	toŋsep	Village:(Low-)Rise	538	t o ŋ s e p	1 7 4 3 7 1	AXMBYN	TUNSEP	4	4.T.C 4.U.V 4.N.c 4.S.C 4.E.V 4.P.c	2.0 1.5 1.1 1.75 1.3 0.8	0			NA	t o ŋ s e p
7650	1848	213	Gyalsumdo	WALK	kju	To walk:Mid-Rise	72	k j u	1 6 7	ACX	KJY	1	1.K.C 1.J.C 1.Y.V	2.0 1.5 1.5	0			NA	k j u - - - - - - - - -
7651	1849	479	Jirel	WALK	kʰjom	To walk:High	72	kʰ j o m	1 6 7 4	ACXN	KJUM	2	2.K.C 2.J.C 2.U.V 2.M.c	2.0 1.5 1.5 0.8	0			NA	kʰ j o m - - - - - - - -
7652	1850	480	Jirel	WALK	kʰjambat̪e	To walk:High	72	kʰ j a m b a t̪ e	1 6 7 4 1 7 1 7	ACXMBYBZ	KJAMPATE	2	2.K.C 2.J.C 2.A.V 2.M.c 2.P.C 2.A.V 2.T.C 2.E.V	2.0 1.5 1.5 1.1 1.75 1.3 1.75 0.8	0			NA	kʰ j a m b a - - - - t̪ e
7653	1853	1237	Nubri	WALK	kombaɡjap	To walk:	72	k o m b a ɡ j a p	1 7 4 1 7 1 6 7 1	AXMBYBCYN	KUMPAKJAP	5	5.K.C 5.U.V 5.M.c 5.P.C 5.A.V 5.K.C 5.J.C 5.A.V 5.P.c	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 0.8	0			NA	k - o m b a ɡ j a p - -
7654	1851	729	Kagate	WALK	dodze	To walk:Low-Rise	73	d o d z e	1 7 1 3 7	AXBCZ	TUTSE	3	3.T.C 3.U.V 3.T.C 3.S.C 3.E.V	2.0 1.5 1.75 1.5 0.8	0			NA	- d o d z e
7655	1852	990	Lowa	WALK	ndoje	To walk:Mid	73	n d o j e	4 1 7 6 7	ACYBZ	NTUJE	4	4.N.C 4.T.C 4.U.V 4.J.C 4.E.V	2.0 1.5 1.3 1.75 0.8	0			NA	n d o - j e
7656	1854	1489	Sherpa	WALK	dop	To walk:Low	73	d o p	1 7 1	AXN	TUP	6	6.T.C 6.U.V 6.P.c	2.0 1.5 0.8	0			NA	- d o p - -
7657	1855	1736	Tsum	WALK	ndo	To walk:Low-Rise	73	n d o	4 1 7	ACZ	NTU	7	7.N.C 7.T.C 7.U.V	2.0 1.5 0.8	0			NA	n d o - - -
7658	1856	1998	Yolmo	WALK	ndo	To walk:Mid-Rise	73	n d o	4 1 7	ACZ	NTU	8	8.N.C 8.T.C 8.U.V	2.0 1.5 0.8	0			NA	n d o - - -
7659	NA	43613	S_Rongpo	WALK	yũ-	NA	100601	j ũ				0			NA	OLD	j ũ	100601	j ũ
7660	NA	43614	S_Rongpo	WALK	di-	NA	100602	d i				0			NA	OLD	d i	100602	- d i
7661	NA	44132	S_Achang_Longchuan	WALK	so³¹	NA	100887	s o				0			NA	OLD	s o	100887	s o -
7662	NA	44338	S_Atsi	WALK	so²¹	NA	100887	s o				0			NA	OLD	s o	100887	s o -
7663	NA	44339	S_Bola	WALK	sɔ³⁵	NA	100887	s ɔ				0			NA	OLD	s ɔ	100887	s ɔ -
7664	NA	44340	S_Lashi	WALK	sɔ̱ː⁵⁵	NA	100887	s ɔ̰ː				0			NA	OLD	s ɔ̰ː	100887	s ɔ̰ː -
7665	NA	44341	S_Maru	WALK	su³⁵	NA	100887	s u				0			NA	OLD	s u	100887	s u -
7666	NA	41292	S_Old_Burmese	WALK	svāḥ	NA	100887	s v ā ḥ				0			NA	OLD	s v ā ḥ	100887	- s v ā ḥ
7667	NA	44548	S_Rangoon	WALK	tθwɑ⁵⁵	NA	100887	tθ w ɑ				0			NA	OLD	tθ w ɑ	100887	tθ w ɑ -
7668	NA	44342	S_Xiandao	WALK	so³¹	NA	100887	s o				0			NA	OLD	s o	100887	s o -
7669	NA	42876	S_Hakha_Chin	WALK	ke in kal	NA	101609	k â/a l k ǎ/a l				0			NA	OLD	k â/a l k ǎ/a l	101609	k â/a l - k ǎ/a l
7670	NA	46161	S_Lushai	WALK	kal	NA	101609	k a l				0			NA	OLD	k a l	101609	k a l
7671	NA	47477	S_Beijing	WALK	tsou²¹⁴	NA	101995	ts o u				0			NA	OLD	ts o u	101995	ts o u -
7672	NA	47479	S_Chaozhou	WALK	kĩã⁵⁵	NA	101996	k ĩ ã ∼				0			NA	OLD	k ĩ ã ∼	101996	k ĩ ã ∼ -
7673	NA	47478	S_Guangzhou	WALK	haŋ²¹	NA	101996	h a ŋ				0			NA	OLD	h a ŋ	101996	h a ŋ -
7674	NA	47481	S_Jieyang	WALK	kĩã⁵⁵	NA	101996	k ĩ ã ∼				0			NA	OLD	k ĩ ã ∼	101996	k ĩ ã ∼ -
7675	NA	47480	S_Longgang	WALK	haŋ²¹	NA	101996	h a ŋ				0			NA	OLD	h a ŋ	101996	h a ŋ -
7676	NA	41026	S_Old_Chinese	WALK	Cəgˤraŋ	NA	101996	C/ ə gˤ r a ŋ				0			NA	OLD	C/ ə gˤ r a ŋ	101996	- C/ ə - gˤ r a ŋ
7677	NA	47482	S_Xingning	WALK	haŋ²⁴	NA	101996	h a ŋ				0			NA	OLD	h a ŋ	101996	h a ŋ -
7678	NA	45890	S_Bahing	WALK	gɔk-	NA	102249	g ɔ k				0			NA	OLD	g ɔ k	102249	g ɔ k
7679	NA	47948	S_Hayu	WALK	khok	NA	102249	kʰ o k				0			NA	OLD	kʰ o k	102249	kʰ o k
7680	NA	42925	S_Bunan	WALK	amt	NA	102392	a m t				0			NA	OLD	a m t	102392	a m t
7681	NA	32313	S_Tibetan_Lhasa	WALK	phe⁵²	NA	102439	ph e				0			NA	OLD	ph e	102439	ph e -
7682	NA	32356	S_Zhaba_Daofu_County	WALK	ndʐi¹³	NA	102447	n dʐ i				0			NA	OLD	n dʐ i	102447	n dʐ i -
7683	NA	21586	S_Khaling	WALK	lɛm-thi-	NA	102524	l ɛ m tʰ i				0			NA	OLD	l ɛ m tʰ i	102524	l ɛ m tʰ i - - -
7684	NA	43837	S_Kulung	WALK	lam dumma	NA	102524	l a m d u m m a				0			NA	OLD	l a m d u m m a	102524	l a m d u m m a
7685	NA	42613	S_Thulung	WALK	lamdimu	NA	102524	l a m d i				0			NA	OLD	l a m d i	102524	l a m d i - - -
7686	NA	30277	S_Dulong	WALK	di⁵³	NA	102646	d i				0			NA	OLD	d i	102646	d i -
7687	NA	27580	S_Jingpho	WALK	khom³³	NA	102677	kh o m				0			NA	OLD	kh o m	102677	kh o m -
7688	NA	29898	S_Daofu	WALK	ʂkoŋ thoŋ ɕə	NA	102809	ʂ k o ŋ tʰ o ŋ ɕ ə				0			NA	OLD	ʂ k o ŋ tʰ o ŋ ɕ ə	102809	ʂ k o ŋ - tʰ o ŋ - ɕ ə
7689	NA	44072	S_Bantawa	WALK	bitma	NA	102833	b i t t				0			NA	OLD	b i t t	102833	b i t t
