ID	ALIGNMENT	COGID	COGIDS	CONCEPT	DOCULECT	FORM	MORPHEMES	NOTE	TOKENS	VALUE
416	t i.k + t i	733	931 83	SMALL	Jirel	tikti	small _/ti	[?]	t i.k + t i	tikti
674	tɕʰ i + m i	732	2471 2472	SMALL	Kagate	tɕʰimi	small/tsh _/mi	[?]	tɕʰ i + m i	tɕʰimi
930	tɕ u.ŋ + w a	1397	2471 2475	SMALL	Lowa	tɕuŋwa	SMALL _:wa-suffix	[?]	tɕ u.ŋ + w a	tɕuŋwa
1180	t ɛ + t ɛ	14	2474 2476	SMALL	Nubri	tɛtɛ	small/tE _:RED/tE	[?]	t ɛ + t ɛ	tɛtɛ
1431	t i.k + p e	733	931 932	SMALL	Sherpa	tikpe	small _/bi	[?]	t i.k + p e	tikpe
1674	tɕʰ y + m a	1397	2471 11	SMALL	Tsum	tɕʰyma	SMALL _:ma-suffix/ma	[?]	tɕʰ y + m a	tɕʰyma
1936	ts e + m u	13	2471 966	SMALL	Yolmo	tsemu	small _:mu-suffix	[?]	ts e + m u	tsemu
2632	tɕʰ o.ŋ + - w o -	1397	None	SMALL	Xiahe	tɕh.o.ŋ._.w.o	None		tɕʰ o.ŋ + w o	tɕhoŋ wo
2633	tɕʰ ỹ - ⁵⁵ + tɕʰ ỹ ⁵⁵	1397	None	SMALL	Lhasa	tɕʰ.ỹ.∼.⁵⁵.◦.tɕʰ.ỹ.∼.⁵⁵	None	! ∼	tɕʰ ỹ ⁵⁵ + tɕʰ ỹ ⁵⁵	tɕhỹ⁵⁵tɕhỹ⁵⁵
2634	tɕʰ o.ŋ	1397	45	SMALL	Alike	tɕh.o.ŋ	None		tɕʰ o.ŋ	tɕhoŋ
2635	tɕʰ ũ - ¹³ + tɕʰ ũ ⁵⁵	1397	None	SMALL	Batang	tɕʰ.ũ.∼.¹³.◦.tɕʰ.ũ.∼.⁵⁵	None		tɕʰ ũ ¹³ + tɕʰ ũ ⁵⁵	tɕhũ¹³tɕhũ⁵⁵
165	tɕ - i.g/k - - -	1354	2024	ONE	Gyalsumdo	tɕiɡ	one	[x]	tɕ i.g/k	tɕiɡ
424	ⁿd o.k - + p əi	16	102 2025	ONE	Jirel	nd̪okpəi	one _/pəi	[x]	ⁿd o.k + p əi	nd̪okpəi
425	tɕ i.k - - - -	1354	2024	ONE	Jirel	tɕik	one	[x]	tɕ i.k	tɕik
682	tɕ - i.Ø/k - - -	1354	2024	ONE	Kagate	tɕi	one	[x]	tɕ i.Ø/k	tɕi
938	tɕ i.k - - - -	1354	2024	ONE	Lowa	tɕik	one	[x]	tɕ i.k	tɕik
1188	tɕ i.k - - - -	1354	2024	ONE	Nubri	tɕik	one	[x]	tɕ i.k	tɕik
1439	tɕ i.k - - - -	1354	2024	ONE	Sherpa	tɕik	one	[x]	tɕ i.k	tɕik
1682	tɕ i.k - - - -	1354	2024	ONE	Tsum	tɕik	one	[x]	tɕ i.k	tɕik
1944	tɕ i - - - -	1354	2024	ONE	Yolmo	tɕi	one	[x]	tɕ i	tɕi
2521	- tɕ i - ⁵²	1354	None	ONE	Lhasa	tɕ.i.⁵²	None		tɕ i ⁵²	tɕi⁵²
2522	tɕ i.ʔ ⁵³	1354	None	ONE	Batang	tɕ.i.ʔ.⁵³	None		tɕ i.ʔ ⁵³	tɕiʔ⁵³
2523	ɣ.cç ə.k	1354	None	ONE	Alike	ɣ.cç.ə.k	None	!	ɣ.cç ə.k	ɣcçək
2524	h.tɕ ə.χ	1354	None	ONE	Xiahe	h.tɕ.ə.χ	None	!	h.tɕ ə.χ	htɕəχ
178	ɲ i + ɕ/tɕ u.!Ø/k -	1451	3448 2672	TWENTY	Gyalsumdo	ɲiɕu	two ten	[x]	ɲ i + ɕ/tɕ u.!Ø/k	ɲiɕu
437	kʰ a.l + !dʑ/tɕ i.k	1051	3431 2024	TWENTY	Jirel	kʰaldʑik	twenty one	[x]	kʰ a.l + !dʑ/tɕ i.k	kʰaldʑik
694	ŋ i + ɕ/tɕ.j - u	1451	3448 2672	TWENTY	Kagate	ŋiɕju	two ten	[x]	ŋ i + ɕ/tɕ.j u	ŋiɕju
951	ɲ i + dʑ/tɕ - u	1451	3448 2672	TWENTY	Lowa	ɲidʑu	two ten	[x]	ɲ i + dʑ/tɕ u	ɲidʑu
1201	ɲ i + ɕ/tɕ.Ø/j - u	1451	3448 2672	TWENTY	Nubri	ɲiɕu	two ten	[x]	ɲ i + ɕ/tɕ.Ø/j u	ɲiɕu
1451	ɲ i + ɕ/tɕ.j - u	1451	3448 2672	TWENTY	Sherpa	ɲiɕju	two ten	[x]	ɲ i + ɕ/tɕ.j u	ɲiɕju
1694	ɲ i + ɕ/tɕ - u	1451	3448 2672	TWENTY	Tsum	ɲiɕu	two ten	[x]	ɲ i + ɕ/tɕ u	ɲiɕu
1956	ɲ i + ɕ/tɕ.j - u	1451	3448 2672	TWENTY	Yolmo	ɲiɕju	two ten	[x]	ɲ i + ɕ/tɕ.j u	ɲiɕju
1957	kʰ a.l + dʑ/tɕ i	1051	3431 2024	TWENTY	Yolmo	kʰaldʑi	twenty one	[x]	kʰ a.l + dʑ/tɕ i	kʰaldʑi
2761	ȵ ɪ ¹³ + xʰ u ⁵³	1451	None	TWENTY	Batang	ȵ.ɪ.¹³.◦.xh.u.⁵³	None		ȵ ɪ ¹³ + xʰ u ⁵³	ȵɪ¹³xhu⁵³
2762	ȵ u + - xʰ ə -	1451	None	TWENTY	Xiahe	ȵ.u._.xh.ə	None	???	ȵ u + xʰ ə	ȵu xhə
2763	ȵ i ¹³ + ɕ u ⁵⁵	1451	None	TWENTY	Lhasa	ȵ.i.¹³.◦.ɕ.u.⁵⁵	None		ȵ i ¹³ + ɕ u ⁵⁵	ȵi¹³ɕu⁵⁵
2764	ȵ u + - x ə -	1451	None	TWENTY	Alike	ȵ.u._.x.ə	None		ȵ u + x ə	ȵu xə
179	k.j a - - - - - -	1303	2035	HUNDRED	Gyalsumdo	kja	hundred	[x]	k.j a	kja
438	kʰ a.l + ŋ a	594	3431 1009	HUNDRED	Jirel	kʰalŋa	twenty five	[x]	kʰ a.l + ŋ a	kʰalŋa
695	k.j a + tɕ i.k - - -	1303	2035 2024	HUNDRED	Kagate	kjatɕik	hundred one	[x]	k.j a + tɕ i.k	kjatɕik
952	k.j a + t̪ʰ a.m + p a	1303	2035 2039 1019	HUNDRED	Lowa	kjat̪ʰampa	hundred ? _:pa-suffix/pa	[x]	k.j a + t̪ʰ a.m + p a	kjat̪ʰampa
1202	k.j a + t̪ʰ a.m + b a	1303	2035 2039 2040	HUNDRED	Nubri	kjat̪ʰamba	hundred ? _:ba-suffix/pa	[x]	k.j a + t̪ʰ a.m + b a	kjat̪ʰamba
1452	g.j a + tɕ i.k - - -	1303	2035 2024	HUNDRED	Sherpa	ɡjatɕik	hundred one	[x]	g.j a + tɕ i.k	ɡjatɕik
1695	k.j a - - - - - -	1303	2035	HUNDRED	Tsum	kja	hundred	[x]	k.j a	kja
1958	k.j a + tɕ i - - -	1303	2035 2024	HUNDRED	Yolmo	kjatɕi	hundred one	[x]	k.j a + tɕ i	kjatɕi
2376	- - - - - - - - - - c - a ¹³	1303	None	HUNDRED	Lhasa	c.a.¹³	None		c a ¹³	ca¹³
2377	- - - - - - - - - - dʑ - a ⁵³	1303	None	HUNDRED	Batang	dʑ.a.⁵³	None		dʑ a ⁵³	dʑa⁵³
2378	dʑ a + tʰ a + m.b a	1303	None	HUNDRED	Xiahe	dʑ.a._.th.a._.m.b.a	None	!	dʑ a + tʰ a + m.b a	dʑa tha mba
2379	w.ɟ.j æ	1303	None	HUNDRED	Alike	w.ɟ.j.æ	None	!	w.ɟ.j æ	wɟjæ
181	tɕ i	1464	3559	WHAT	Gyalsumdo	tɕi	what/tsi	[x]	tɕ i	tɕi
440	tɕ i	1464	3559	WHAT	Jirel	tɕi	what/tsi	[x]	tɕ i	tɕi
697	ts i	1464	3559	WHAT	Kagate	tsi	what/tsi	[x]	ts i	tsi
954	k i	17	84	WHAT	Lowa	ki	what/ki	[?]	k i	ki
1204	tɕ i	1464	3559	WHAT	Nubri	tɕi	what/tsi	[x]	tɕ i	tɕi
1454	kʰ a.ŋ	1090	3560	WHAT	Sherpa	kʰaŋ	what/kang	[x]	kʰ a.ŋ	kʰaŋ
1697	tɕ i	1464	3559	WHAT	Tsum	tɕi	what/tsi	[x]	tɕ i	tɕi
1960	tɕ i	1464	3559	WHAT	Yolmo	tɕi	what/tsi	[x]	tɕ i	tɕi
2798	kʰ a ¹³ + r e ⁵⁵	1465	None	WHAT	Lhasa	kh.a.¹³.◦.r.e.⁵⁵	None		kʰ a ¹³ + r e ⁵⁵	kha¹³re⁵⁵
2799	- - - tɕʰ ɪ - ⁵³	1464	None	WHAT	Batang	tɕh.ɪ.⁵³	None		tɕʰ ɪ ⁵³	tɕhɪ⁵³
2800	tɕʰ ə + z ə.χ	1464	None	WHAT	Xiahe	tɕh.ə._.z.ə.χ	None		tɕʰ ə + z ə.χ	tɕhə zəχ
2801	tɕʰ ə + z u.k	1464	None	WHAT	Alike	tɕh.ə._.z.u.k	None		tɕʰ ə + z u.k	tɕhə zuk
182	k ə + ɹ u	1470	3587 3588	WHERE	Gyalsumdo	kəɹu	where/ka _there/ru	[x]	k ə + ɹ u	kəɹu
441	kʰ a + p a	1470	86 10	WHERE	Jirel	kʰapa	where/kha _:pa-suffix	[x]	kʰ a + p a	kʰapa
698	k a + l a	1470	3587 200	WHERE	Kagate	kala	where/ka _there/la	[x]	k a + l a	kala
955	k a + r u	1470	3587 3588	WHERE	Lowa	karu	where/ka _there/ru	[x]	k a + r u	karu
1205	k ø.n + t̪ a	1100	3591 3647	WHERE	Nubri	kønt̪a	where/køn that	[?]	k ø.n + t̪ a	kønt̪a
1455	kʰ a + n i	1470	85 3593	WHERE	Sherpa	kʰani	where/kha _there/ni	[x]	kʰ a + n i	kʰani
1698	k a + n a	1470	3587 3593	WHERE	Tsum	kana	where/ka _there/na	[x]	k a + n a	kana
1961	k a - - -	1470	3587	WHERE	Yolmo	ka	where/ka	[x]	k a	ka
2811	k ɑ - ¹³ - - - -	1470	None	WHERE	Batang	k.ɑ.¹³	None		k ɑ ¹³	kɑ¹³
2812	k a.ŋ + - n a -	1470	None	WHERE	Xiahe	k.a.ŋ._.n.a	None		k a.ŋ + n a	kaŋ na
2813	kʰ a - ¹³ + p aː ⁵⁵	1470	None	WHERE	Lhasa	kh.a.¹³.◦.p.aː.⁵⁵	None		kʰ a ¹³ + p aː ⁵⁵	kha¹³paː⁵⁵
2814	k a.ŋ + - n æ -	1470	None	WHERE	Alike	k.a.ŋ._.n.æ	None		k a.ŋ + n æ	kaŋ næ
186	t̪ i - - -	1428806	2734	THIS	Gyalsumdo	t̪i	this	[x]	t̪ i	t̪i
445	ⁿd i - - -	1428	2734	THIS	Jirel	nd̪i	this	[x]	ⁿd i	nd̪i
702	d̪ i + kʰ o	1428	2734 2362	THIS	Kagate	d̪ikʰo	this _this/kho	[x]	d̪ i + kʰ o	d̪ikʰo
960	ⁿd i - - -	1428	2734	THIS	Lowa	nd̪i	this	[x]	ⁿd i	nd̪i
1209	!t̪/d̪ i - - -	1428	2734	THIS	Nubri	t̪i	this	[x]	!t̪/d̪ i	t̪i
1210	d̪ i - - -	1428	2734	THIS	Nubri	d̪i	this	[x]	d̪ i	d̪i
1459	d̪ i - - -	1428	2734	THIS	Sherpa	d̪i	this	[x]	d̪ i	d̪i
1702	ⁿd i - - -	1428	2734	THIS	Tsum	nd̪i	this	[x]	ⁿd i	nd̪i
1965	ⁿd i - - -	1428	2734	THIS	Yolmo	nd̪i	this	[x]	ⁿd i	nd̪i
2703	- - - - - t i ¹³	1428	None	THIS	Lhasa	t.i.¹³	None		t i ¹³	ti¹³
2704	n.d ə	1428	None	THIS	Xiahe	n.d.ə	None	!	n.d ə	ndə
2705	ʔ e ⁵⁵ + - d e ⁵³	1428	None	THIS	Batang	ʔ.e.⁵⁵._.d.e.⁵³	None		ʔ e ⁵⁵ + d e ⁵³	ʔe⁵⁵ de⁵³
2706	n.d ə	1428	None	THIS	Alike	n.d.ə	None	!	n.d ə	ndə
187	- o + t̪ i	786	2358 2734	THAT	Gyalsumdo	ot̪i	over-there/o _this	[x]	o + t̪ i	ot̪i
446	t̪ʰ e	785	2684	THAT	Jirel	t̪ʰe	that	[x]	t̪ʰ e	t̪ʰe
703	w o + kʰ o	786	2358 2362	THAT	Kagate	wokʰo	over-there/o _this/kho	[x]	w o + kʰ o	wokʰo
961	j y	790	2687	THAT	Lowa	jy	that/jy	[x]	j y	jy
962	!w/j y	790	2687	THAT	Lowa	wy	that/jy	[x]	!w/j y	wy
1211	pʰ u	118	2688	THAT	Nubri	pʰu	that/phu	[x]	pʰ u	pʰu
1460	t̪ʰ i	785	2684	THAT	Sherpa	t̪ʰi	that	[x]	t̪ʰ i	t̪ʰi
1703	- o - - -	786	2358	THAT	Tsum	o	over-there/o	[x]	o	o
1966	pʰ a.r + ŋ e	791	2689 2690	THAT	Yolmo	pʰarŋe	that/phar that/ŋe	[x]	pʰ a.r + ŋ e	pʰarŋe
2697	pʰ ə ⁵⁵ + k i ⁵⁵	1425	None	THAT	Lhasa	ph.ə.⁵⁵._.k.i.⁵⁵	None		pʰ ə ⁵⁵ + k i ⁵⁵	phə⁵⁵ ki⁵⁵
2698	e ¹³ + d e ⁵³	1424	None	THAT	Batang	e.¹³._.d.e.⁵³	None		e ¹³ + d e ⁵³	e¹³ de⁵³
2699	k a.n	1426	None	THAT	Xiahe	k.a.n	None		k a.n	kan
2700	k a.n + n æ	1426	None	THAT	Alike	k.a.n._.n.æ	None		k a.n + n æ	kan næ
197	m a.ŋ + b u	1323	1651 107	MANY	Gyalsumdo	maŋbu	many _:bu-suffix	[x]	m a.ŋ + b u	maŋbu
454	k a.l + b e	478	1653 93	MANY	Jirel	kalbe	many/kal many/be	[x]	k a.l + b e	kalbe
712	m a.ŋ + b u	1323	1651 107	MANY	Kagate	maŋbu	many _:bu-suffix	[x]	m a.ŋ + b u	maŋbu
972	m a.ŋ + !Ø/ŋ a	1323	1651 1654	MANY	Lowa	maŋa	many _:ŋa-suffix	[x]	m a.ŋ + !Ø/ŋ a	maŋa
1219	- a.ŋ + s a.ŋ	477	1651 1655	MANY	Nubri	aŋsaŋ	many/ang many/sang	[x]	a.ŋ + s a.ŋ	aŋsaŋ
1468	a + l a	482	489 1657	MANY	Sherpa	ala	:a-prefix many	[x]	a + l a	ala
1711	k a + ʑ i.n	479	1653 1655	MANY	Tsum	kaʑin	many/ka many/zing	[x]	k a + ʑ i.n	kaʑin
1975	m a.ŋ + b u	1323	1651 107	MANY	Yolmo	maŋbu	many _:bu-suffix	[x]	m a.ŋ + b u	maŋbu
2434	m a.ŋ ¹³ + k - o ⁵⁵	1323	None	MANY	Lhasa	m.a.ŋ.¹³.◦.k.o.⁵⁵	None		m a.ŋ ¹³ + k o ⁵⁵	maŋ¹³ko⁵⁵
2435	m õ - ¹³ + m.b u ⁵³	1323	None	MANY	Batang	m.õ.∼.¹³.◦.m.b.ᴜ.⁵³	None	!	m õ ¹³ + m.b u ⁵³	mõ¹³mbᴜ⁵³
2436	m a.ŋ	1323	None	MANY	Xiahe	m.a.ŋ	None		m a.ŋ	maŋ
2437	m a.ŋ + - ŋ - æ -	1323	48	MANY	Alike	m.a.ŋ._.ŋ.æ	None		m a.ŋ + ŋ æ	maŋ ŋæ
198	t̪ a.g + ɹ a.ŋ	154	22 16	ALL	Gyalsumdo	t̪aɡɹaŋ	all/tag _all/rang	[x]	t̪ a.g + ɹ a.ŋ	t̪aɡɹaŋ
455	ⁿg a + ŋ e	8	17 18	ALL	Jirel	ŋɡaŋe	all/nga _all/nge	[x]	ⁿg a + ŋ e	ŋɡaŋe
713	t̪ʰ a.m + dz e.r	1175	91 19	ALL	Kagate	t̪ʰamdzer	whole/tam all/dzer	[x]	t̪ʰ a.m + dz e.r	t̪ʰamdzer
973	k i + ɾ i	149	95 3651	ALL	Lowa	kiɾi	whole/kei whole/ri	[x]	k i + ɾ i	kiɾi
1220	tɕ.j a.p + t̪ a	10	21 3647	ALL	Nubri	tɕjapt̪a	all/tsjop _that	[x]	tɕ.j a.p + t̪ a	tɕjapt̪a
1469	j u + k əi	148	3653 95	ALL	Sherpa	jukəj	whole/ju whole/kei	[x]	j u + k əi	jukəj
1712	- - - tɕ.j o.p	10	21	ALL	Tsum	tɕjop	all/tsjop	[x]	tɕ.j o.p	tɕjop
1976	ⁿdz a + m a + ɹ a.ŋ	1177	90 23 16	ALL	Yolmo	ndzamaɹaŋ	all/ndza _all/ma _all/rang	[x]	ⁿdz a + m a + ɹ a.ŋ	ndzamaɹaŋ
2049	h a + n o	1176	None	ALL	Xiahe	h.a._.n.o	None		h a + n o	ha no
2050	tsʰ a.ŋ ⁵⁵ + m a ⁵⁵	1177	None	ALL	Lhasa	tsh.a.ŋ.⁵⁵.◦.m.a.⁵⁵	None		tsʰ a.ŋ ⁵⁵ + m a ⁵⁵	tshaŋ⁵⁵ma⁵⁵
2051	j ø ¹³ + tsʰ ɛ.ʔ ⁵³	1178	None	ALL	Batang	j.ø.¹³.◦.tsh.ɛ.ʔ.⁵³	None		j ø ¹³ + tsʰ ɛ.ʔ ⁵³	jø¹³tshɛʔ⁵³
2052	k a.ŋ ¹³ + k a ⁵⁵	1179	None	ALL	Lhasa	k.a.ŋ.¹³.◦.k.a.⁵⁵	None		k a.ŋ ¹³ + k a ⁵⁵	kaŋ¹³ka⁵⁵
2053	tsʰ a.ŋ + - m æ -	1177	None	ALL	Alike	tsh.a.ŋ._.m.æ	None		tsʰ a.ŋ + m æ	tshaŋ mæ
200	a + l e	851	2861 2905	BITE	Gyalsumdo	ale	_:a-suffix chew/le	[x]	a + l e	ale
201	s o + g.j a.!pb/p - - - -	1198	2866 2864	BITE	Gyalsumdo	soɡjapb	bite/so bite/gjap	[x]	s o + g.j a.!pb/p	soɡjapb
459	m - u.ɹ + tɕ.j a	1202	2863 2864	BITE	Jirel	muɹtɕja	bite/mur bite/gjap	[x]	m u.ɹ + tɕ.j a	muɹtɕja
460	m u.!Ø/ɹ - + ɹ a.b	1202	2863 2872	BITE	Jirel	muɹab	bite/mur bite/rab	[x]	m u.!Ø/ɹ + ɹ a.b	muɹab
715	m - u.r + !ts/dz e	1202	2863 13	BITE	Kagate	murtse	bite/mur _:vb-suffix/dze	[x]	m u.r + !ts/dz e	murtse
975	s o + g.j - a.p + j e	1198	2866 2864 2910	BITE	Lowa	soɡjapje	bite/so bite/gjap _:je-suffix	[x]	s o + g.j a.p + j e	soɡjapje
976	m - u.g + j e	1202	2863 2910	BITE	Lowa	mukje	bite/mur _:je-suffix	[x]	m u.g + j e	mukje
1222	s o + g.j - a.p - - -	1198	2866 2864	BITE	Nubri	soɡjap	bite/so bite/gjap	[x]	s o + g.j a.p	soɡjap
1471	s ə + t̪ ə + b u	850	2866 2868 2869	BITE	Sherpa	sət̪əbu	bite/so _to _:bu-suffix	[x]	s ə + t̪ ə + b u	sət̪əbu
1715	s a + t̪ o.b - - -	850	94 2870	BITE	Tsum	sat̪ob	eat/sa _to	[x]	s a + t̪ o.b	sat̪ob
1978	m - u.ɹ + d̪ u.ŋ	1202	2863 2871	BITE	Yolmo	muɹd̪uŋ	bite/mur bite/dung	[x]	m u.ɹ + d̪ u.ŋ	muɹd̪uŋ
2091	s o ⁵⁵ + c a - ¹³²	1198	None	BITE	Lhasa	s.o.⁵⁵._.c.a.¹³²	None		s o ⁵⁵ + c a ¹³²	so⁵⁵ ca¹³²
2092	ⁿɖʐ ɛ.ʔ ⁵³	1199	None	BITE	Batang	ndʐ.ɛ.ʔ.⁵³	None	!	ⁿɖʐ ɛ.ʔ ⁵³	ndʐɛʔ⁵³
2093	sʰ o + ⁿd e.p	1198	59	BITE	Xiahe	sʰ.o._.nd.e.p	None	!	sʰ o + ⁿd e.p	sho ndep
2094	w a + w.d i + w.ɟ.j a.p	1200	None	BITE	Alike	w.a._.w.d.i._.w.ɟ.j.a.p	None	!	w a + w.d i + w.ɟ.j a.p	wa wdi wɟjap
205	- - - ɲ a.l - - -	1394	3192	SLEEP	Gyalsumdo	ɲal	sleep	[x]	ɲ a.l	ɲal
466	- - - ɲ !o/a.l - - -	1394	3192	SLEEP	Jirel	ɲol	sleep	[x]	ɲ !o/a.l	ɲol
467	ɲ a.!Ø/l + l a + t̪ e	1394	3192 9	SLEEP	Jirel	ɲalat̪e	sleep _:vrb-suffix/la _:te-suffix/te	[x]	ɲ a.!Ø/l + l a + t̪ e	ɲalat̪e
719	- - - ɲ a.l + dz e	1394	3192 13	SLEEP	Kagate	ɲaldze	sleep _:vb-suffix/dze	[x]	ɲ a.l + dz e	ɲaldze
980	- - - ɲ a + j e	1394	3192 2910	SLEEP	Lowa	ɲaje	sleep _:je-suffix	[x]	ɲ a + j e	ɲaje
1226	- - - ɲ a.l - - -	1394	3192	SLEEP	Nubri	ɲal	sleep	[x]	ɲ a.l	ɲal
1475	ŋ i + l o + k u	5	96 3195 3196	SLEEP	Sherpa	ŋiloku	sleep/ŋi sleep/lo _sleep/ku	[x]	ŋ i + l o + k u	ŋiloku
1719	- - - ɲ !o/a.l - - -	1394	3192	SLEEP	Tsum	ɲol	sleep	[x]	ɲ !o/a.l	ɲol
1720	- - - ɲ a.l + s o	1394	3192 2813	SLEEP	Tsum	ɲalso	sleep _:verbal-suffix/so	[x]	ɲ a.l + s o	ɲalso
1982	- - - ɲ a.l + d̪ u.ŋ	1394	3192 3197	SLEEP	Yolmo	ɲald̪uŋ	sleep sleep/dung	[x]	ɲ a.l + d̪ u.ŋ	ɲald̪uŋ
2625	- - - - - ȵ ɛ - ¹³	1394	None	SLEEP	Lhasa	ȵ.ɛ.¹³	None		ȵ ɛ ¹³	ȵɛ¹³
2626	- - - - - ȵ e - ¹³	1394	None	SLEEP	Batang	ȵ.e.¹³	None		ȵ e ¹³	ȵe¹³
2627	- - - - - n a - -	1394	None	SLEEP	Xiahe	n.a	None		n a	na
2628	- - - - - ȵ a - -	1394	None	SLEEP	Alike	ȵ.a	None		ȵ a	ȵa
208	- - - t̪ e.ɹ - - - -	903	3000	GIVE	Gyalsumdo	t̪eɹ	give/ter		t̪ e.ɹ	t̪eɹ
471	ⁿb i.n + d a - + t̪ e	1266	3001 3002 9	GIVE	Jirel	mbind̪at̪e	give/mbin _:vrb-suffix/da _:te-suffix/te		ⁿb i.n + d a + t̪ e	mbind̪at̪e
722	- - - t̪ e.r - + ts e	1268	3000 3178	GIVE	Kagate	t̪ertse	give/ter _:verbal-suffix/tse		t̪ e.r + ts e	t̪ertse
983	- - - t̪ e.ɾ - + j e	1268	3000 2910	GIVE	Lowa	t̪eɾje	give/ter _:je-suffix		t̪ e.ɾ + j e	t̪eɾje
1229	- - - t̪ e - - - -	1268	3000	GIVE	Nubri	t̪e	give/ter		t̪ e	t̪e
1478	- - - t̪ - e.Ø/r + r u	1268	3000 3005	GIVE	Sherpa	t̪eru	give/ter _to		t̪ e.Ø/r + r u	t̪eru
1724	- - - t̪ ø.ʔ - - - -	1268	3000	GIVE	Tsum	t̪øʔ	give/ter		t̪ ø.ʔ	t̪øʔ
1725	- - - t̪ e.ʔ - + s o	1268	3000 2813	GIVE	Tsum	t̪eʔso	give/ter _:verbal-suffix/so		t̪ e.ʔ + s o	t̪eʔso
1985	- - - t̪ e.ɾ - + t̪ u.ŋ	1268	3000 3006	GIVE	Yolmo	t̪eɾt̪uŋ	give/ter _to		t̪ e.ɾ + t̪ u.ŋ	t̪eɾt̪uŋ
2289	ʈʂ ɛ ⁵²	1267	None	GIVE	Lhasa	tʂ.ɛ.⁵²	None		ʈʂ ɛ ⁵²	tʂɛ⁵²
2290	- t eː - ⁵⁵	1268	None	GIVE	Lhasa	t.eː.⁵⁵	None		t eː ⁵⁵	teː⁵⁵
2291	h.t e.r	1268	None	GIVE	Xiahe	h.t.e.r	None	!	h.t e.r	hter
2292	r.t e.r	1268	None	GIVE	Alike	r.t.e.r	None	!	r.t e.r	rter
2293	w.ɕ ə.n	1266	None	GIVE	Alike	w.ɕ.ə.n	None	!	w.ɕ ə.n	wɕən
2294	t ɛ.ʔ ⁵³	1268	None	GIVE	Batang	t.ɛ.ʔ.⁵³	None		t ɛ.ʔ ⁵³	tɛʔ⁵³
210	ɕ i - - -	1230	2936	DIE	Gyalsumdo	ɕi	die	← Chinese sǐ	ɕ i	ɕi
474	ɕ.j a.p + t̪ e	883	2937 9	DIE	Jirel	ɕjapt̪e	die _:te-suffix/te	? ← Chinese sǐ	ɕ.j a.p + t̪ e	ɕjapt̪e
724	ɕ i + dz e	1230	2936 13	DIE	Kagate	ɕidze	die _:vb-suffix/dze	← Chinese sǐ	ɕ i + dz e	ɕidze
985	ɕ i + j e	1230	2936 2910	DIE	Lowa	ɕije	die _:je-suffix	← Chinese sǐ	ɕ i + j e	ɕije
1231	ɕ i - - -	1230	2936	DIE	Nubri	ɕi	die	← Chinese sǐ	ɕ i	ɕi
1480	ɕ i + - u	1230	2936 103	DIE	Sherpa	ɕiu	die _:vb-suffix	← Chinese sǐ	ɕ i + u	ɕiu
1727	ɕ i + s o	1230	2936 2813	DIE	Tsum	ɕiso	die _:verbal-suffix/so	← Chinese sǐ	ɕ i + s o	ɕiso
1987	ɕ i + d̪ e	1230	2936 104	DIE	Yolmo	ɕid̪e	die _:vb-suffix	← Chinese sǐ	ɕ i + d̪ e	ɕid̪e
2166	ɕ i - - ⁵⁵	1230	None	DIE	Lhasa	ɕ.i.⁵⁵	None		ɕ i ⁵⁵	ɕi⁵⁵
2167	xʰ i - - ⁵³	1230	None	DIE	Batang	xh.i.⁵³	None		xʰ i ⁵³	xhi⁵³
2168	xʰ ə - - -	1230	None	DIE	Xiahe	xh.ə	None		xʰ ə	xhə
2169	xʰ ə - - -	1230	None	DIE	Alike	xh.ə	None	?	xʰ ə	xhə
211	s e - - - - - -	1311	3050	KILL	Gyalsumdo	se	kill	← Chinese shā	s e	se
475	s e + t̪ a + t̪ e	1311	3050 3051 9	KILL	Jirel	set̪at̪e	kill _:vrb-suffix/ta _:te-suffix/te	← Chinese shā	s e + t̪ a + t̪ e	set̪at̪e
725	s e + !ts/dz e - - -	1311	3050 13	KILL	Kagate	setse	kill _:vb-suffix	← Chinese shā	s e + !ts/dz e	setse
986	s e + j e - - -	1311	3050 2910	KILL	Lowa	seje	kill _:je-suffix	← Chinese shā	s e + j e	seje
1232	s e - - - - - -	1311	3050	KILL	Nubri	se	kill	← Chinese shā	s e	se
1481	s e + k u - - -	1311	3050 2887	KILL	Sherpa	seku	kill _to	← Chinese shā	s e + k u	seku
1728	s e + s o - - -	1311	3050 2813	KILL	Tsum	seso	kill _:verbal-suffix/so	← Chinese shā	s e + s o	seso
1988	s e + t̪ o.ŋ - - -	1311	3050 3055	KILL	Yolmo	set̪oŋ	kill _to	← Chinese shā	s e + t̪ o.ŋ	set̪oŋ
2395	- s - ɛ - - ⁵²	1311	None	KILL	Lhasa	s.ɛ.⁵²	None		s ɛ ⁵²	sɛ⁵²
2396	ʈʂ ũ ⁵⁵	1312	None	KILL	Batang	tʂ.ũ.∼.⁵⁵	None		ʈʂ ũ ⁵⁵	tʂũ⁵⁵
2397	s ɛ.ʔ ⁵³	1311	None	KILL	Batang	s.ɛ.ʔ.⁵³	None		s ɛ.ʔ ⁵³	sɛʔ⁵³
2398	s.ɕ !Ø/a.l	1311	None	KILL	Xiahe	s.ɕ.l	None	!	s.ɕ !Ø/a.l	sɕl
2399	- ɕ - a - - -	1311	None	KILL	Xiahe	ɕ.a	None		ɕ a	ɕa
2400	p.s a.t	1311	None	KILL	Alike	p.s.a.t	None	!	p.s a.t	psat
